us_state,lookback,month,humidity,region
Wisconsin,L1Y,11,2.9364712749905166,Midwest
Wisconsin,L1Y,12,3.071064202244033,Midwest
Wisconsin,L3Y,1,1.4665934223485035,Midwest
Wisconsin,L3Y,2,1.9436462791532174,Midwest
Wisconsin,L3Y,3,1.678328502495364,Midwest
Wisconsin,L3Y,4,2.228364635830249,Midwest
Wisconsin,L3Y,5,4.374639439512326,Midwest
Wisconsin,L3Y,6,7.81766829232786,Midwest
Wisconsin,L3Y,7,13.410032980329968,Midwest
Wisconsin,L3Y,8,10.156220645229661,Midwest
Wisconsin,L3Y,9,8.42441163218717,Midwest
Wisconsin,L3Y,10,9.382961296435452,Midwest
Wisconsin,L3Y,11,2.2677241857812103,Midwest
Wisconsin,L3Y,12,2.781601299749338,Midwest
Wisconsin,L5Y,1,1.3164519793300873,Midwest
Wisconsin,L5Y,2,1.6851564035795161,Midwest
Wisconsin,L5Y,3,2.1951486037086574,Midwest
Wisconsin,L5Y,4,2.124245961350512,Midwest
Wisconsin,L5Y,5,4.917938563667212,Midwest
Wisconsin,L5Y,6,7.97407250870888,Midwest
Wisconsin,L5Y,7,13.409750124285118,Midwest
Wisconsin,L5Y,8,10.88175047187961,Midwest
Wisconsin,L5Y,9,9.359766913363984,Midwest
Wisconsin,L5Y,10,8.023783967802405,Midwest
Wisconsin,L5Y,11,2.592146717775721,Midwest
Wisconsin,L5Y,12,2.87437065266226,Midwest
Wyoming,L10Y,1,1.238978800782241,West
Wyoming,L10Y,2,1.8133312108404698,West
Wyoming,L10Y,3,1.6703050014349496,West
Wyoming,L10Y,4,2.862706507583625,West
Wyoming,L10Y,5,3.8382015793875826,West
Wyoming,L10Y,6,5.957658079469493,West
Wyoming,L10Y,7,7.243343007332114,West
Wyoming,L10Y,8,7.533318159899987,West
Wyoming,L10Y,9,6.59412255792016,West
Wyoming,L10Y,10,5.193120604481276,West
Wyoming,L10Y,11,3.313932151484276,West
Wyoming,L10Y,12,2.301498420973648,West
Wyoming,L1Y,1,1.4701565336277485,West
Wyoming,L1Y,2,1.3394786643142809,West
Wyoming,L1Y,3,1.1454214762658728,West
Wyoming,L1Y,4,1.7278049277146843,West
Wyoming,L1Y,5,4.73016282767682,West
Wyoming,L1Y,6,5.127389739702541,West
Wyoming,L1Y,7,8.407362311392465,West
Wyoming,L1Y,8,9.176655795965642,West
Wyoming,L1Y,9,6.456793102172536,West
Wyoming,L1Y,10,4.625531302435215,West
Wyoming,L1Y,11,3.536276944327881,West
Wyoming,L1Y,12,3.086945474730775,West
Wyoming,L3Y,1,1.4189682463312423,West
Wyoming,L3Y,2,1.9665689064983758,West
Wyoming,L3Y,3,1.9133911989291483,West
Wyoming,L3Y,4,2.5311656047777342,West
Wyoming,L3Y,5,4.2906783934295385,West
Wyoming,L3Y,6,5.797541161275997,West
Wyoming,L3Y,7,7.819713510602038,West
Wyoming,L3Y,8,8.656503181316918,West
Wyoming,L3Y,9,6.308447684481182,West
Wyoming,L3Y,10,4.325946064376366,West
Wyoming,L3Y,11,2.672547746054093,West
Wyoming,L3Y,12,2.127137741207271,West
Wyoming,L5Y,1,1.2441025728711175,West
Wyoming,L5Y,2,1.9507101086911163,West
Wyoming,L5Y,3,1.649069144103067,West
Wyoming,L5Y,4,2.816237141951612,West
Wyoming,L5Y,5,4.190057642003154,West
Wyoming,L5Y,6,6.052631790779171,West
Wyoming,L5Y,7,6.934290538696942,West
Wyoming,L5Y,8,7.9579616238839295,West
Wyoming,L5Y,9,6.462870787629474,West
Wyoming,L5Y,10,4.701245610184189,West
Wyoming,L5Y,11,2.901169000790575,West
Wyoming,L5Y,12,2.2810009811027534,West
